cik,name,ticker,exchange
1259429,Oxford Square Capital Corp.,OXSQ,Nasdaq
1822145,Presto Automation Inc.,PRST,Nasdaq
350868,"ITERIS, INC.",ITI,Nasdaq
1472091,PDS Biotechnology Corp,PDSB,Nasdaq
1426332,NGM BIOPHARMACEUTICALS INC,NGM,Nasdaq
803164,CHOICEONE FINANCIAL SERVICES INC,COFS,Nasdaq
1835579,"Ikena Oncology, Inc.",IKNA,Nasdaq
1734520,Alithya Group inc,ALYA,Nasdaq
1554859,"Semler Scientific, Inc.",SMLR,Nasdaq
791908,XOMA Corp,XOMA,Nasdaq
1953366,Star Holdings,STHO,Nasdaq
1074902,LCNB CORP,LCNB,Nasdaq
1171759,RED ROBIN GOURMET BURGERS INC,RRGB,Nasdaq
1836100,Goal Acquisitions Corp.,PUCK,Nasdaq
56868,PRIMEENERGY RESOURCES CORP,PNRG,Nasdaq
916793,SILICOM LTD.,SILC,Nasdaq
1815620,Opthea Ltd,OPT,Nasdaq
1738827,"KLX Energy Services Holdings, Inc.",KLXE,Nasdaq
1693577,"MainStreet Bancshares, Inc.",MNSB,Nasdaq
891482,FULL HOUSE RESORTS INC,FLL,Nasdaq
50471,PARK CITY GROUP INC,PCYG,Nasdaq
1318484,Citi Trends Inc,CTRN,Nasdaq
1127371,CENTRAL VALLEY COMMUNITY BANCORP,CVCY,Nasdaq
1526243,PERPETUA RESOURCES CORP.,PPTA,Nasdaq
1382230,"ESSA Bancorp, Inc.",ESSA,Nasdaq
1391127,"Edgio, Inc.",EGIO,Nasdaq
1341170,EUROSEAS LTD.,ESEA,Nasdaq
318673,SECURITY NATIONAL FINANCIAL CORP,SNFCA,Nasdaq
1274792,MERRIMACK PHARMACEUTICALS INC,MACK,Nasdaq
1449488,CSI Compressco LP,CCLP,Nasdaq
1453687,SELECTA BIOSCIENCES INC,SELB,Nasdaq
1557265,Private Shares Fund,PIIVX,Nasdaq
1506184,IMMUTEP Ltd,IMMP,Nasdaq
1580864,"Vroom, Inc.",VRM,Nasdaq
1374690,"Larimar Therapeutics, Inc.",LRMR,Nasdaq
1030997,G WILLI FOOD INTERNATIONAL LTD,WILC,Nasdaq
1434647,"ZEVRA THERAPEUTICS, INC.",ZVRA,Nasdaq
1327273,"Lyra Therapeutics, Inc.",LYRA,Nasdaq
891532,PERMA FIX ENVIRONMENTAL SERVICES INC,PESI,Nasdaq
1604868,GrowGeneration Corp.,GRWG,Nasdaq
1881551,Nubia Brand International Corp.,NUBI,Nasdaq
1606745,"Liberty TripAdvisor Holdings, Inc.",LTRPA,Nasdaq
1401667,"PUMA BIOTECHNOLOGY, INC.",PBYI,Nasdaq
1753706,"Whole Earth Brands, Inc.",FREE,Nasdaq
1842386,Vector Acquisition Corp II,VAQC,Nasdaq
1598981,SKYX Platforms Corp.,SKYX,Nasdaq
1425287,Workhorse Group Inc.,WKHS,Nasdaq
355948,"RICHARDSON ELECTRONICS, LTD.",RELL,Nasdaq
1689548,"Praxis Precision Medicines, Inc.",PRAX,Nasdaq
1841209,MicroCloud Hologram Inc.,HOLO,Nasdaq
1132651,AMES NATIONAL CORP,ATLO,Nasdaq
1600641,"1stdibs.com, Inc.",DIBS,Nasdaq
1501756,"Adverum Biotechnologies, Inc.",ADVM,Nasdaq
1900402,Evergreen Corp,EVGR,Nasdaq
866273,MATRIX SERVICE CO,MTRX,Nasdaq
1725293,Grindrod Shipping Holdings Ltd.,GRIN,Nasdaq
1778784,"Provident Bancorp, Inc. /MD/",PVBC,Nasdaq
1726445,"Seer, Inc.",SEER,Nasdaq
1313275,BRIGHTCOVE INC,BCOV,Nasdaq
23111,COMPUTER TASK GROUP INC,CTG,Nasdaq
1862490,Tritium DCFC Ltd,DCFC,Nasdaq
1346830,"Cara Therapeutics, Inc.",CARA,Nasdaq
1889450,FutureTech II Acquisition Corp.,FTII,Nasdaq
1850119,"Century Therapeutics, Inc.",IPSC,Nasdaq
1928340,GOLDEN HEAVEN GROUP HOLDINGS LTD.,GDHG,Nasdaq
796534,NATIONAL BANKSHARES INC,NKSH,Nasdaq
1833769,"Hyperfine, Inc.",HYPR,Nasdaq
1701541,"Black Diamond Therapeutics, Inc.",BDTX,Nasdaq
700841,"RCM TECHNOLOGIES, INC.",RCMT,Nasdaq
1662579,"C4 Therapeutics, Inc.",CCCC,Nasdaq
1832950,"Kernel Group Holdings, Inc.",KRNL,Nasdaq
1865111,Alpha Star Acquisition Corp,ALSA,Nasdaq
1119769,CERAGON NETWORKS LTD,CRNT,Nasdaq
1873441,Blockchain Coinvestors Acquisition Corp. I,BCSA,Nasdaq
1719714,Mereo Biopharma Group plc,MREO,Nasdaq
1504379,Caesarstone Ltd.,CSTE,Nasdaq
1865701,Keyarch Acquisition Corp,KYCH,Nasdaq
1946216,"SYLA Technologies Co., Ltd.",SYT,Nasdaq
1420520,Atomera Inc,ATOM,Nasdaq
1835597,PepGen Inc.,PEPG,Nasdaq
918251,MOTORCAR PARTS OF AMERICA INC,MPAA,Nasdaq
1721741,"Lazydays Holdings, Inc.",LAZY,Nasdaq
1512931,MONROE CAPITAL Corp,MRCC,Nasdaq
1001233,"SANGAMO THERAPEUTICS, INC",SGMO,Nasdaq
1752036,California BanCorp,CALB,Nasdaq
1756594,Inventiva S.A.,IVA,Nasdaq
1491419,"LiveOne, Inc.",LVO,Nasdaq
1901886,Aura Fat Projects Acquisition Corp,AFAR,Nasdaq
719135,Apyx Medical Corp,APYX,Nasdaq
1813814,Mind Medicine (MindMed) Inc.,MNMD,Nasdaq
1528115,"Annexon, Inc.",ANNX,Nasdaq
1452477,Seven Hills Realty Trust,SEVN,Nasdaq
1856948,Chenghe Acquisition Co.,CHEA,Nasdaq
1672688,Absci Corp,ABSI,Nasdaq
1840877,Anzu Special Acquisition Corp I,ANZU,Nasdaq
1852407,Fintech Ecosystem Development Corp.,FEXD,Nasdaq
1448431,OptimizeRx Corp,OPRX,Nasdaq
1715768,"Transphorm, Inc.",TGAN,Nasdaq
1828376,William Penn Bancorporation,WMPN,Nasdaq
1626878,XBiotech Inc.,XBIT,Nasdaq
1166834,SHL TELEMEDICINE LTD,SHLT,Nasdaq
1885998,Roth CH Acquisition V Co.,ROCL,Nasdaq
1792267,Burning Rock Biotech Ltd,BNR,Nasdaq
1656634,"Gritstone bio, Inc.",GRTS,Nasdaq
771266,KOPIN CORP,KOPN,Nasdaq
1922858,EF Hutton Acquisition Corp I,EFHT,Nasdaq
1604464,"Atara Biotherapeutics, Inc.",ATRA,Nasdaq
1865191,TG Venture Acquisition Corp.,TGVC,Nasdaq
1612630,JOINT Corp,JYNT,Nasdaq
1516899,"Yatra Online, Inc.",YTRA,Nasdaq
1788028,"Jasper Therapeutics, Inc.",JSPR,Nasdaq
1462056,"Backblaze, Inc.",BLZE,Nasdaq
1437424,POET TECHNOLOGIES INC.,POET,Nasdaq
1722010,OP Bancorp,OPBK,Nasdaq
1866782,"Codere Online Luxembourg, S.A.",CDRO,Nasdaq
1815776,"Graphite Bio, Inc.",GRPH,Nasdaq
1901336,Alchemy Investments Acquisition Corp 1,ALCY,Nasdaq
1840706,SOPHiA GENETICS SA,SOPH,Nasdaq
874396,"LIFETIME BRANDS, INC",LCUT,Nasdaq
785557,DLH Holdings Corp.,DLHC,Nasdaq
1504678,"Loop Industries, Inc.",LOOP,Nasdaq
1442236,Quest Resource Holding Corp,QRHC,Nasdaq
1294133,Inogen Inc,INGN,Nasdaq
1874315,Satellogic Inc.,SATL,Nasdaq
1017491,"SEELOS THERAPEUTICS, INC.",SEEL,Nasdaq
1869974,"Ocean Biomedical, Inc.",OCEA,Nasdaq
1602842,Mogo Inc.,MOGO,Nasdaq
1832168,"Longboard Pharmaceuticals, Inc.",LBPH,Nasdaq
1114925,LANTRONIX INC,LTRX,Nasdaq
1844642,"Landcadia Holdings IV, Inc.",LCA,Nasdaq
1422142,"Aadi Bioscience, Inc.",AADI,Nasdaq
1506251,"Citius Pharmaceuticals, Inc.",CTXR,Nasdaq
320121,TELOS CORP,TLS,Nasdaq
836690,INNOVATIVE SOLUTIONS & SUPPORT INC,ISSC,Nasdaq
1879814,TLGY ACQUISITION CORP,TLGY,Nasdaq
1494650,"OptiNose, Inc.",OPTN,Nasdaq
1275158,NOODLES & Co,NDLS,Nasdaq
1840317,Plum Acquisition Corp. I,PLMI,Nasdaq
1904501,Zentek Ltd.,ZTEK,Nasdaq
1769759,MONOGRAM ORTHOPAEDICS INC,MGRM,Nasdaq
1711754,"Inmune Bio, Inc.",INMB,Nasdaq
1157647,"Western New England Bancorp, Inc.",WNEB,Nasdaq
1931691,Mobiv Acquisition Corp,MOBV,Nasdaq
1016838,RADCOM LTD,RDCM,Nasdaq
1487918,OFS Capital Corp,OFS,Nasdaq
10329,BASSETT FURNITURE INDUSTRIES INC,BSET,Nasdaq
95574,"SUPERIOR GROUP OF COMPANIES, INC.",SGC,Nasdaq
1843100,Schultze Special Purpose Acquisition Corp. II,SAMA,Nasdaq
315374,HURCO COMPANIES INC,HURC,Nasdaq
906709,NEKTAR THERAPEUTICS,NKTR,Nasdaq
1277250,"Charge Enterprises, Inc.",CRGE,Nasdaq
832090,PARTNERS BANCORP,PTRS,Nasdaq
1442836,"Mersana Therapeutics, Inc.",MRSN,Nasdaq
1896049,"Semantix, Inc.",STIX,Nasdaq
1898601,IPERIONX Ltd,IPX,Nasdaq
1838108,RMG Acquisition Corp. III,RMGC,Nasdaq
1834336,Finserv Acquisition Corp. II,FSRX,Nasdaq
1157762,CHINA AUTOMOTIVE SYSTEMS INC,CAAS,Nasdaq
1912582,Feutune Light Acquisition Corp,FLFV,Nasdaq
1854275,Innovative International Acquisition Corp.,IOAC,Nasdaq
1819498,Twelve Seas Investment Co. II,TWLV,Nasdaq
1888654,"5E Advanced Materials, Inc.",FEAM,Nasdaq
1434868,"Esperion Therapeutics, Inc.",ESPR,Nasdaq
1859690,Arqit Quantum Inc.,ARQQ,Nasdaq
1750735,Meridian Corp,MRBK,Nasdaq
1326190,"Altimmune, Inc.",ALT,Nasdaq
1753162,Fathom Holdings Inc.,FTHM,Nasdaq
1370416,WESTPORT FUEL SYSTEMS INC.,WPRT,Nasdaq
1828588,"Hanover Bancorp, Inc. /NY",HNVR,Nasdaq
1468748,Kodiak Sciences Inc.,KOD,Nasdaq
1927719,Freightos Ltd,CRGO,Nasdaq
1530979,"Honest Company, Inc.",HNST,Nasdaq
895456,"ROCKY BRANDS, INC.",RCKY,Nasdaq
1823575,"ZeroFox Holdings, Inc.",ZFOX,Nasdaq
1401708,NanoString Technologies Inc,NSTG,Nasdaq
875657,ULTRALIFE CORP,ULBI,Nasdaq
932781,FIRST COMMUNITY CORP /SC/,FCCO,Nasdaq
1879297,LAMF Global Ventures Corp. I,LGVC,Nasdaq
886136,SAGA COMMUNICATIONS INC,SGA,Nasdaq
1856365,Finwise Bancorp,FINW,Nasdaq
1806904,EZGO Technologies Ltd.,EZGO,Nasdaq
1408534,"First Guaranty Bancshares, Inc.",FGBI,Nasdaq
1633932,ESSA Pharma Inc.,EPIX,Nasdaq
1600847,Gamida Cell Ltd.,GMDA,Nasdaq
1602658,Investar Holding Corp,ISTR,Nasdaq
1767837,"Richmond Mutual Bancorporation, Inc.",RMBI,Nasdaq
723646,FRANKLIN FINANCIAL SERVICES CORP /PA/,FRAF,Nasdaq
1580149,BIOVIE INC.,BIVI,Nasdaq
1285550,"ClearPoint Neuro, Inc.",CLPT,Nasdaq
1822711,"PARDES BIOSCIENCES, INC.",PRDS,Nasdaq
1822250,ContextLogic Inc.,WISH,Nasdaq
1584754,"Akoustis Technologies, Inc.",AKTS,Nasdaq
948320,"LifeMD, Inc.",LFMD,Nasdaq
1844450,Electrovaya Inc.,ELVA,Nasdaq
1720893,"BioXcel Therapeutics, Inc.",BTAI,Nasdaq
1827506,"Talaris Therapeutics, Inc.",TALS,Nasdaq
1838163,DHC Acquisition Corp.,DHCA,Nasdaq
1799788,"Greenwich LifeSciences, Inc.",GLSI,Nasdaq
1918661,ESH Acquisition Corp.,ESHA,Nasdaq
1512717,Theratechnologies Inc.,THTX,Nasdaq
1922331,Global Star Acquisition Inc.,GLST,Nasdaq
1645460,"Cue Biopharma, Inc.",CUE,Nasdaq
1563880,"Trevi Therapeutics, Inc.",TRVI,Nasdaq
1815753,Thunder Bridge Capital Partners III Inc.,TBCP,Nasdaq
1129928,ONCOLYTICS BIOTECH INC,ONCY,Nasdaq
1788882,"Root, Inc.",ROOT,Nasdaq
1866547,Aetherium Acquisition Corp,GMFI,Nasdaq
1930510,VCI Global Ltd,VCIG,Nasdaq
1806310,"Taysha Gene Therapies, Inc.",TSHA,Nasdaq
1753368,Sangoma Technologies Corp,SANG,Nasdaq
1866226,Welsbach Technology Metals Acquisition Corp.,WTMA,Nasdaq
814586,"Lifeway Foods, Inc.",LWAY,Nasdaq
1836274,Atlantic Coastal Acquisition Corp.,ACAH,Nasdaq
1556727,First Northwest Bancorp,FNWB,Nasdaq
1620737,ORGANIGRAM HOLDINGS INC.,OGI,Nasdaq
1838513,Marblegate Acquisition Corp.,GATE,Nasdaq
1656536,"Decibel Therapeutics, Inc.",DBTX,Nasdaq
1815436,Advanced Health Intelligence Ltd,AHI,Nasdaq
1178711,"Paratek Pharmaceuticals, Inc.",PRTK,Nasdaq
921299,FIBROGEN INC,FGEN,Nasdaq
1818331,GeneDx Holdings Corp.,WGS,Nasdaq
704440,"KORU Medical Systems, Inc.",KRMD,Nasdaq
1886799,Bright Green Corp,BGXX,Nasdaq
931584,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,USAP,Nasdaq
1884516,Drilling Tools International Corp,DTI,Nasdaq
1808997,"American Outdoor Brands, Inc.",AOUT,Nasdaq
1831979,Global Partner Acquisition Corp II,GPAC,Nasdaq
1745020,"Theseus Pharmaceuticals, Inc.",THRX,Nasdaq
1041368,RIVERVIEW BANCORP INC,RVSB,Nasdaq
1895249,Monterey Capital Acquisition Corp,MCAC,Nasdaq
1176309,ORAMED PHARMACEUTICALS INC.,ORMP,Nasdaq
1842566,BYTE Acquisition Corp.,BYTS,Nasdaq
1854480,Focus Impact Acquisition Corp.,FIAC,Nasdaq
1837929,New Providence Acquisition Corp. II,NPAB,Nasdaq
1758530,So-Young International Inc.,SY,Nasdaq
1512228,NIOCORP DEVELOPMENTS LTD,NB,Nasdaq
1835972,Arrowroot Acquisition Corp.,ARRW,Nasdaq
924383,Genasys Inc.,GNSS,Nasdaq
720500,AMTECH SYSTEMS INC,ASYS,Nasdaq
1035976,"FNCB Bancorp, Inc.",FNCB,Nasdaq
1753673,Scienjoy Holding Corp,SJ,Nasdaq
1612940,ProQR Therapeutics N.V.,PRQR,Nasdaq
1705012,"Fat Brands, Inc",FAT,Nasdaq
1947244,U.S. GoldMining Inc.,USGO,Nasdaq
1903145,Gorilla Technology Group Inc.,GRRR,Nasdaq
1137547,UNITED SECURITY BANCSHARES,UBFO,Nasdaq
1829953,Corner Growth Acquisition Corp.,COOL,Nasdaq
1726126,Epsilon Energy Ltd.,EPSN,Nasdaq
1838672,"AdTheorent Holding Company, Inc.",ADTH,Nasdaq
893847,"HAWTHORN BANCSHARES, INC.",HWBK,Nasdaq
1175151,Cytosorbents Corp,CTSO,Nasdaq
1826892,"BioAtla, Inc.",BCAB,Nasdaq
1850453,Mynaric AG,MYNA,Nasdaq
1070296,FIRST CAPITAL INC,FCAP,Nasdaq
1807120,"Design Therapeutics, Inc.",DSGN,Nasdaq
1867834,Bragg Gaming Group Inc.,BRAG,Nasdaq
101984,UNIVERSAL ELECTRONICS INC,UEIC,Nasdaq
1860514,TKB Critical Technologies 1,USCT,Nasdaq
1578987,ArrowMark Financial Corp.,BANX,Nasdaq
1055726,"INOVIO PHARMACEUTICALS, INC.",INO,Nasdaq
1070680,CF BANKSHARES INC.,CFBK,Nasdaq
1849548,Onyx Acquisition Co. I,ONYX,Nasdaq
1439725,BIODESIX INC,BDSX,Nasdaq
1868573,APx Acquisition Corp. I,APXI,Nasdaq
894671,OHIO VALLEY BANC CORP,OVBC,Nasdaq
1913577,Denali Capital Acquisition Corp.,DECA,Nasdaq
1610820,BriaCell Therapeutics Corp.,BCTX,Nasdaq
1398805,Beam Global,BEEM,Nasdaq
1761696,Crown Electrokinetics Corp.,CRKN,Nasdaq
849145,Heritage Global Inc.,HGBL,Nasdaq
1051343,COMMUNITY WEST BANCSHARES /,CWBC,Nasdaq
1743344,PyroGenesis Canada Inc.,PYR,Nasdaq
1822912,26 Capital Acquisition Corp.,ADER,Nasdaq
1829322,Sizzle Acquisition Corp.,SZZL,Nasdaq
1883788,Aurora Technology Acquisition Corp.,ATAK,Nasdaq
875582,NORTHERN TECHNOLOGIES INTERNATIONAL CORP,NTIC,Nasdaq
1893219,Atlantic Coastal Acquisition Corp. II,ACAB,Nasdaq
1590418,FOCUS UNIVERSAL INC.,FCUV,Nasdaq
1811115,Renalytix plc,RNLX,Nasdaq
1001115,GEOSPACE TECHNOLOGIES CORP,GEOS,Nasdaq
1826011,7GC & Co. Holdings Inc.,VII,Nasdaq
1200375,"CODEXIS, INC.",CDXS,Nasdaq
31107,EASTERN CO,EML,Nasdaq
1093672,PEOPLES BANCORP OF NORTH CAROLINA INC,PEBK,Nasdaq
1226616,MEDICINOVA INC,MNOV,Nasdaq
1756701,"LINKBANCORP, Inc.",LNKB,Nasdaq
1435508,"First Savings Financial Group, Inc.",FSFG,Nasdaq
1372299,"Ocugen, Inc.",OCGN,Nasdaq
1851612,Crixus BH3 Acquisition Co,BHAC,Nasdaq
1937737,Moolec Science SA,MLEC,Nasdaq
1787414,Bogota Financial Corp.,BSBK,Nasdaq
1875496,"YanGuFang International Group Co., Ltd",YGF,Nasdaq
1488039,"ATOSSA THERAPEUTICS, INC.",ATOS,Nasdaq
1386570,ChromaDex Corp.,CDXC,Nasdaq
1852019,IX Acquisition Corp.,IXAQ,Nasdaq
1855555,ACCRETION ACQUISITION CORP.,ENER,Nasdaq
1605301,"CB Financial Services, Inc.",CBFV,Nasdaq
1401564,"First Financial Northwest, Inc.",FFNW,Nasdaq
1865468,Kairous Acquisition Corp. Ltd,KACL,Nasdaq
1852749,ExcelFin Acquisition Corp.,XFIN,Nasdaq
1510593,Xunlei Ltd,XNET,Nasdaq
1672909,Canterbury Park Holding Corp,CPHC,Nasdaq
924719,SMITH MIDLAND CORP,SMID,Nasdaq
1941131,TORO CORP.,TORO,Nasdaq
355019,FONAR CORP,FONR,Nasdaq
1853044,Worldwide Webb Acquisition Corp.,WWAC,Nasdaq
1303942,BankFinancial CORP,BFIN,Nasdaq
1825473,Prospector Capital Corp.,PRSR,Nasdaq
715446,Anixa Biosciences Inc,ANIX,Nasdaq
1528287,NeuroPace Inc,NPCE,Nasdaq
1448397,Seanergy Maritime Holdings Corp.,SHIP,Nasdaq
1819395,Sonder Holdings Inc.,SOND,Nasdaq
1590715,American Resources Corp,AREC,Nasdaq
8146,"AstroNova, Inc.",ALOT,Nasdaq
719402,FIRST NATIONAL CORP /VA/,FXNC,Nasdaq
1865506,ESGEN Acquisition Corp,ESAC,Nasdaq
1914605,"ECB Bancorp, Inc. /MD/",ECBK,Nasdaq
763907,FIRST UNITED CORP/MD/,FUNC,Nasdaq
1871149,"Real Good Food Company, Inc.",RGF,Nasdaq
1906133,FG Merger Corp.,FGMC,Nasdaq
1621832,"Aqua Metals, Inc.",AQMS,Nasdaq
1847986,Dragonfly Energy Holdings Corp.,DFLI,Nasdaq
1367859,Citizens Community Bancorp Inc.,CZWI,Nasdaq
882508,QUICKLOGIC Corp,QUIK,Nasdaq
1853436,Mercato Partners Acquisition Corp,MPRA,Nasdaq
1401040,DiaMedica Therapeutics Inc.,DMAC,Nasdaq
1839998,Digital Transformation Opportunities Corp.,DTOC,Nasdaq
1141688,LANDMARK BANCORP INC,LARK,Nasdaq
1865248,Capitalworks Emerging Markets Acquisition Corp,CMCA,Nasdaq
14177,BRIDGFORD FOODS CORP,BRID,Nasdaq
1007587,KVH INDUSTRIES INC \DE\,KVHI,Nasdaq
883569,"Fossil Group, Inc.",FOSL,Nasdaq
1821606,Priveterra Acquisition Corp. II,TMKR,Nasdaq
798081,LAKELAND INDUSTRIES INC,LAKE,Nasdaq
1095315,PFSWEB INC,PFSW,Nasdaq
1627281,Cellectis S.A.,CLLS,Nasdaq
1834755,Social Leverage Acquisition Corp I,SLAC,Nasdaq
1176334,MARTIN MIDSTREAM PARTNERS L.P.,MMLP,Nasdaq
37472,FLEXSTEEL INDUSTRIES INC,FLXS,Nasdaq
1051627,AXT INC,AXTI,Nasdaq
949858,"ACHIEVE LIFE SCIENCES, INC.",ACHV,Nasdaq
72444,"Vaxart, Inc.",VXRT,Nasdaq
1854572,ICZOOM Group Inc.,IZM,Nasdaq
1710340,"Eton Pharmaceuticals, Inc.",ETON,Nasdaq
1133311,TRAVELZOO,TZOO,Nasdaq
1339970,aTYR PHARMA INC,LIFE,Nasdaq
1478454,"Eagle Bancorp Montana, Inc.",EBMT,Nasdaq
1803914,"PLBY Group, Inc.",PLBY,Nasdaq
1431959,META MATERIALS INC.,MMAT,Nasdaq
1817868,Jupiter Acquisition Corp,JAQC,Nasdaq
1893311,LUXURBAN HOTELS INC.,LUXH,Nasdaq
1844505,"GigCapital5, Inc.",GIA,Nasdaq
1847440,Coliseum Acquisition Corp.,MITA,Nasdaq
1849475,Newcourt Acquisition Corp,NCAC,Nasdaq
1596961,"RumbleOn, Inc.",RMBL,Nasdaq
1408443,Milestone Pharmaceuticals Inc.,MIST,Nasdaq
1178253,SCYNEXIS INC,SCYX,Nasdaq
1496443,"Paysign, Inc.",PAYS,Nasdaq
1133416,GALECTIN THERAPEUTICS INC,GALT,Nasdaq
1861233,illumin Holdings Inc.,ILLM,Nasdaq
1645666,"Kezar Life Sciences, Inc.",KZR,Nasdaq
1223389,CONNS INC,CONN,Nasdaq
1875493,CSLM ACQUISITION CORP.,CSLM,Nasdaq
1302028,"Manitex International, Inc.",MNTX,Nasdaq
1838716,Genenta Science S.p.A.,GNTA,Nasdaq
1728117,"Gossamer Bio, Inc.",GOSS,Nasdaq
1878074,Blue World Acquisition Corp,BWAQ,Nasdaq
1584549,"Village Farms International, Inc.",VFF,Nasdaq
1848898,10X Capital Venture Acquisition Corp. II,VCXA,Nasdaq
1797768,Kinnate Biopharma Inc.,KNTE,Nasdaq
706863,UNION BANKSHARES INC,UNB,Nasdaq
1620463,"Athira Pharma, Inc.",ATHA,Nasdaq
1837821,Jin Medical International Ltd.,ZJYL,Nasdaq
1844817,Armada Acquisition Corp. I,AACI,Nasdaq
1398733,"Aquestive Therapeutics, Inc.",AQST,Nasdaq
1847345,PowerUp Acquisition Corp.,PWUP,Nasdaq
1575434,"Vericity, Inc.",VERY,Nasdaq
1818605,Distoken Acquisition Corp,DIST,Nasdaq
918541,NN INC,NNBR,Nasdaq
355379,MIDWEST HOLDING INC.,MDWT,Nasdaq
1513525,"ADIAL PHARMACEUTICALS, INC.",ADIL,Nasdaq
1501989,"CytomX Therapeutics, Inc.",CTMX,Nasdaq
1010470,PROVIDENT FINANCIAL HOLDINGS INC,PROV,Nasdaq
1872529,MDxHealth SA,MDXH,Nasdaq
1775898,uCloudlink Group Inc.,UCL,Nasdaq
1857855,Finnovate Acquisition Corp.,FNVT,Nasdaq
1841125,Golden Arrow Merger Corp.,GAMC,Nasdaq
767405,"SB FINANCIAL GROUP, INC.",SBFG,Nasdaq
1783328,"TScan Therapeutics, Inc.",TCRX,Nasdaq
1907909,Vox Royalty Corp.,VOXR,Nasdaq
1662244,"Cyteir Therapeutics, Inc.",CYT,Nasdaq
1437925,"Golden Matrix Group, Inc.",GMGI,Nasdaq
1892922,Mars Acquisition Corp.,MARX,Nasdaq
1946021,Horizon Space Acquisition I Corp.,HSPO,Nasdaq
1541119,"Sound Financial Bancorp, Inc.",SFBC,Nasdaq
1867443,Canna-Global Acquisition Corp,CNGL,Nasdaq
1800392,MicroAlgo Inc.,MLGO,Nasdaq
1937891,AlphaVest Acquisition Corp.,ATMV,Nasdaq
1201792,AMERICAN PUBLIC EDUCATION INC,APEI,Nasdaq
1131554,SYNCHRONOSS TECHNOLOGIES INC,SNCR,Nasdaq
1498233,"Cepton, Inc.",CPTN,Nasdaq
54187,MAYS J W INC,MAYS,Nasdaq
1868269,LatAmGrowth SPAC,LATG,Nasdaq
948708,"SMITH MICRO SOFTWARE, INC.",SMSI,Nasdaq
1626971,"Corvus Pharmaceuticals, Inc.",CRVS,Nasdaq
1119774,COMPUGEN LTD,CGEN,Nasdaq
1615165,"Veritone, Inc.",VERI,Nasdaq
1946399,"YS Biopharma Co., Ltd.",YS,Nasdaq
1882464,Metal Sky Star Acquisition Corp,MSSA,Nasdaq
919864,Finward Bancorp,FNWD,Nasdaq
1882078,Arisz Acquisition Corp.,ARIZ,Nasdaq
727207,"Accelerate Diagnostics, Inc",AXDX,Nasdaq
1831978,Newbury Street Acquisition Corp,NBST,Nasdaq
1253689,GLYCOMIMETICS INC,GLYC,Nasdaq
1889106,ALPHATIME ACQUISITION CORP,ATMC,Nasdaq
868278,"ProPhase Labs, Inc.",PRPH,Nasdaq
1560241,"G1 Therapeutics, Inc.",GTHX,Nasdaq
1873875,Incannex Healthcare Ltd,IXHL,Nasdaq
1840425,Bellevue Life Sciences Acquisition Corp.,BLAC,Nasdaq
1847409,High Tide Inc.,HITI,Nasdaq
1846235,International Media Acquisition Corp.,IMAQ,Nasdaq
1787400,"Nkarta, Inc.",NKTX,Nasdaq
1447051,Territorial Bancorp Inc.,TBNK,Nasdaq
1876431,Prenetics Global Ltd,PRE,Nasdaq
1689657,PhenomeX Inc.,CELL,Nasdaq
908311,Creative Media & Community Trust Corp,CMCT,Nasdaq
1907223,Redwoods Acquisition Corp.,RWOD,Nasdaq
95953,ASCENT INDUSTRIES CO.,ACNT,Nasdaq
1862463,Insight Acquisition Corp. /DE,INAQ,Nasdaq
1825962,Quadro Acquisition One Corp.,QDRO,Nasdaq
1045742,LIVE VENTURES Inc,LIVE,Nasdaq
1832765,Edify Acquisition Corp.,EAC,Nasdaq
1468327,"Rent the Runway, Inc.",RENT,Nasdaq
1285650,CALAMOS GLOBAL TOTAL RETURN FUND,CGO,Nasdaq
1716951,"OFS Credit Company, Inc.",OCCI,Nasdaq
1934945,Trailblazer Merger Corp I,TBMC,Nasdaq
863894,VERU INC.,VERU,Nasdaq
1748907,Orchard Therapeutics plc,ORTX,Nasdaq
1838831,Disruptive Acquisition Corp I,DISA,Nasdaq
1707919,CENNTRO ELECTRIC GROUP Ltd,CENN,Nasdaq
1637736,ELECTRAMECCANICA VEHICLES CORP.,SOLO,Nasdaq
1895144,Golden Star Acquisition Corp,GODN,Nasdaq
1823406,"Affinity Bancshares, Inc.",AFBI,Nasdaq
1831964,NORTHERN REVIVAL ACQUISITION Corp,NRAC,Nasdaq
1822791,Clene Inc.,CLNN,Nasdaq
1849820,"Nauticus Robotics, Inc.",KITT,Nasdaq
1849294,Fortune Rise Acquisition Corp,FRLA,Nasdaq
1870778,Opy Acquisition Corp. I,OHAA,Nasdaq
1742927,"REVIVA PHARMACEUTICALS HOLDINGS, INC.",RVPH,Nasdaq
933034,STRATTEC SECURITY CORP,STRT,Nasdaq
1683553,"SPRUCE BIOSCIENCES, INC.",SPRB,Nasdaq
1584547,GREENPOWER MOTOR Co INC.,GP,Nasdaq
1741830,"Kronos Bio, Inc.",KRON,Nasdaq
1748137,NeoVolta Inc.,NEOV,Nasdaq
1839530,CF Acquisition Corp. VIII,CFFE,Nasdaq
740971,OLD POINT FINANCIAL CORP,OPOF,Nasdaq
1853047,Hudson Acquisition I Corp.,HUDA,Nasdaq
1782223,"Pyxis Oncology, Inc.",PYXS,Nasdaq
